conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,label,clean,normal,lemma,stem,stop,token,tokening
"1,97461E+18",Sun Oct 05 01:33:20 +0000 2025,5,@abcdesan @ogiehart lho kan udah dikasi konsesi tambang juga itu ormas,"1,97465E+18",,abcdesan,in,,0,2,0,https://x.com/undefined/status/1974649071446143044,203811312,,negative,lho kan udah dikasi konsesi tambang juga itu ormas,lho kan udah dikasi konsesi tambang juga itu organisasi masyarakat,lho kan udah kasi konsesi tambang juga itu organisasi masyarakat,lho kan udah kasi konsesi tambang juga itu organisasi masyarakat,lho udah kasi konsesi tambang organisasi masyarakat,"[769, 20, 432, 914, 54, 3, 2]","['lho', 'udah', 'kasi', 'konsesi', 'tambang', 'organisasi', 'masyarakat']"
"1,96114E+18",Sat Oct 04 23:00:11 +0000 2025,0,@hanyucin kata siapa aku ordal aku ormas,"1,97461E+18",,hanyucin,in,,0,1,0,https://x.com/undefined/status/1974610531282813041,"1,89241E+18",,negative,kata siapa aku ordal aku ormas,kata siapa aku ordal aku organisasi masyarakat,kata siapa aku ordal aku organisasi masyarakat,kata siapa aku ordal aku organisasi masyarakat,kata siapa aku ordal aku organisasi masyarakat,"[82, 186, 106, 2948, 106, 3, 2]","['kata', 'siapa', 'aku', 'ordal', 'aku', 'organisasi', 'masyarakat']"
"1,97429E+18",Sat Oct 04 22:58:54 +0000 2025,0,@KangManto123 Ormas tambang lagi kah? ,"1,97461E+18",,KangManto123,in,,0,0,0,https://x.com/undefined/status/1974610208682094945,"9,97946E+17",,negative,ormas tambang lagi kah,organisasi masyarakat tambang lagi kah,organisasi masyarakat tambang lagi kah,organisasi masyarakat tambang lagi kah,organisasi masyarakat tambang,"[3, 2, 54]","['organisasi', 'masyarakat', 'tambang']"
"1,97455E+18",Sat Oct 04 22:46:44 +0000 2025,0,@txtdrbekasi ormas sampah,"1,97461E+18",,txtdrbekasi,in,,0,0,0,https://x.com/undefined/status/1974607143673442311,"1,67548E+18",,neutral,ormas sampah,organisasi masyarakat sampah,organisasi masyarakat sampah,organisasi masyarakat sampah,organisasi masyarakat sampah,"[3, 2, 320]","['organisasi', 'masyarakat', 'sampah']"
"1,97437E+18",Sat Oct 04 22:41:54 +0000 2025,0,@bogiebogiii Aku hanya nggak ingin NKRI menjadi terbelakang gara gara dikuasai ormas Aswaja bro. https://t.co/0mkPZZL1Vk,"1,97461E+18",https://pbs.twimg.com/media/G2c1oTnbAAAKi_P.jpg,bogiebogiii,in,,0,0,0,https://x.com/undefined/status/1974605930475274596,"1,54172E+18",,negative,aku hanya nggak ingin nkri menjadi terbelakang gara gara dikuasai ormas aswaja bro,aku hanya tidak ingin nkri menjadi terbelakang gara gara dikuasai organisasi masyarakat aswaja bro,aku hanya tidak ingin nkri jadi belakang gara gara kuasa organisasi masyarakat aswaja bro,aku hanya tidak ingin nkri jadi belakang gara gara kuasa organisasi masyarakat aswaja bro,aku nkri belakang gara gara kuasa organisasi masyarakat aswaja,"[106, 217, 234, 650, 650, 144, 3, 2, 2949]","['aku', 'nkri', 'belakang', 'gara', 'gara', 'kuasa', 'organisasi', 'masyarakat', 'aswaja']"
"1,9746E+18",Sat Oct 04 22:34:08 +0000 2025,2,GUYS SUMPAH ORMAS INI SMAKIN MERAJALELA ANJR cemas bgt tdi dket perempatan ada TIGA ormas ini pake seragam lengkap dan topi baret orennya itu,"1,9746E+18",,,in,,0,0,0,https://x.com/undefined/status/1974603976369963453,"7,67644E+17",,negative,guys sumpah ormas ini smakin merajalela anjr cemas bgt tdi dket perempatan ada tiga ormas ini pake seragam lengkap dan topi baret orennya itu,guys sumpah organisasi masyarakat ini smakin merajalela anjr cemas banget tdi dket perempatan ada tiga organisasi masyarakat ini pake seragam lengkap dan topi baret orennya itu,guys sumpah organisasi masyarakat ini smakin rajalela anjr cemas banget tdi dket empat ada tiga organisasi masyarakat ini pake ragam lengkap dan topi baret oren itu,guys sumpah organisasi masyarakat ini smakin rajalela anjr cemas banget tdi dket empat ada tiga organisasi masyarakat ini pake ragam lengkap dan topi baret oren itu,guys sumpah organisasi masyarakat smakin rajalela anjr cemas tdi dket empat tiga organisasi masyarakat pake ragam lengkap topi baret oren,"[2950, 1564, 3, 2, 2951, 1565, 2952, 2953, 2954, 2955, 1566, 2956, 3, 2, 33, 247, 680, 2957, 1567, 858]","['guys', 'sumpah', 'organisasi', 'masyarakat', 'smakin', 'rajalela', 'anjr', 'cemas', 'tdi', 'dket', 'empat', 'tiga', 'organisasi', 'masyarakat', 'pake', 'ragam', 'lengkap', 'topi', 'baret', 'oren']"
"1,97444E+18",Sat Oct 04 22:28:58 +0000 2025,1,@AYB_id NU bukan sunnah NU ormas .. kenapa pakai ikut ikutan genggam bara api..eko. kasian,"1,9746E+18",,AYB_id,in,,0,0,0,https://x.com/undefined/status/1974602674965500380,3262952221,,negative,nu bukan sunnah nu ormas kenapa pakai ikut ikutan genggam bara api eko kasian,nahdatul ulama bukan sunnah nahdatul ulama organisasi masyarakat kenapa pakai ikut ikutan genggam bara api eko kasian,nahdatul ulama bukan sunnah nahdatul ulama organisasi masyarakat napa pakai ikut ikut genggam bara api eko kasi,nahdatul ulama bukan sunnah nahdatul ulama organisasi masyarakat napa pakai ikut ikut genggam bara api eko kasi,nahdatul ulama bukan sunnah nahdatul ulama organisasi masyarakat pakai ikut ikut genggam bara api eko kasi,"[10, 6, 12, 1337, 10, 6, 3, 2, 374, 38, 38, 2958, 1004, 2959, 2960, 432]","['nahdatul', 'ulama', 'bukan', 'sunnah', 'nahdatul', 'ulama', 'organisasi', 'masyarakat', 'pakai', 'ikut', 'ikut', 'genggam', 'bara', 'api', 'eko', 'kasi']"
"1,97364E+18",Sat Oct 04 22:23:14 +0000 2025,2,@kank_suprie @FuzzyDS Problematik juga ternyata ormas biru ini kalo diberi kekuasaan . Jangan jangan selama ini toa brutal juga banyak dari mereka meskipun durasinya pendek.,"1,9746E+18",,kank_suprie,in,,0,0,0,https://x.com/undefined/status/1974601233324445999,"1,54172E+18",,negative,problematik juga ternyata ormas biru ini kalo diberi kekuasaan jangan jangan selama ini toa brutal juga banyak dari mereka meskipun durasinya pendek,problematik juga ternyata organisasi masyarakat biru ini kalau diberi kekuasaan jangan jangan selama ini toa brutal juga banyak dari mereka meskipun durasinya pendek,problematik juga nyata organisasi masyarakat biru ini kalau beri kuasa jang jang lama ini toa brutal juga banyak dari reka ski durasi pendek,problematik juga nyata organisasi masyarakat biru ini kalau beri kuasa jang jang lama ini toa brutal juga banyak dari reka ski durasi pendek,problematik nyata organisasi masyarakat biru kalau beri kuasa lama toa brutal banyak reka ski durasi pendek,"[2961, 119, 3, 2, 128, 5, 360, 144, 47, 567, 689, 13, 14, 461, 2962, 2963]","['problematik', 'nyata', 'organisasi', 'masyarakat', 'biru', 'kalau', 'beri', 'kuasa', 'lama', 'toa', 'brutal', 'banyak', 'reka', 'ski', 'durasi', 'pendek']"
"1,9746E+18",Sat Oct 04 22:16:07 +0000 2025,0,Asli plis jgn smpe yg di jalan baru itu jg kena sama ormas syalan,"1,9746E+18",,,in,,0,0,0,https://x.com/undefined/status/1974599440418898333,"1,49738E+18",,negative,asli plis jgn smpe yg di jalan baru itu jg kena sama ormas syalan,asli plis jgn smpe yang di jalan baru itu juga kena sama organisasi masyarakat syalan,asli plis jgn smpe yang di jalan baru itu juga kena sama organisasi masyarakat syal,asli plis jgn smpe yang di jalan baru itu juga kena sama organisasi masyarakat syal,asli plis jgn smpe jalan baru kena sama organisasi masyarakat syal,"[312, 859, 310, 2964, 112, 31, 149, 4, 3, 2, 2965]","['asli', 'plis', 'jgn', 'smpe', 'jalan', 'baru', 'kena', 'sama', 'organisasi', 'masyarakat', 'syal']"
"1,97441E+18",Sat Oct 04 22:14:31 +0000 2025,1,@alfahsy @GNFI oooohhh yang dari solo ke jkt ke level nasional mau 3 x tapi gagal nitipin anak sama baby sitter sekarang ngurusin ormas ?,"1,9746E+18",,alfahsy,in,,0,0,0,https://x.com/undefined/status/1974599037082091969,"1,59733E+18",,negative,oooohhh yang dari solo ke jkt ke level nasional mau x tapi gagal nitipin anak sama baby sitter sekarang ngurusin ormas,oooohhh yang dari solo ke jkt ke level nasional mau x tapi gagal nitipin anak sama baby sitter sekarang ngurusin organisasi masyarakat,oooohhh yang dari solo ke jkt ke level nasional mau x tapi gagal nitipin anak sama baby sitter karang ngurusin organisasi masyarakat,oooohhh yang dari solo ke jkt ke level nasional mau x tapi gagal nitipin anak sama baby sitter karang ngurusin organisasi masyarakat,oooohhh solo jkt level nasional mau x gagal nitipin anak sama baby sitter karang ngurusin organisasi masyarakat,"[2966, 596, 475, 369, 158, 17, 1181, 1508, 2967, 58, 4, 2968, 2969, 68, 1046, 3, 2]","['oooohhh', 'solo', 'jkt', 'level', 'nasional', 'mau', 'x', 'gagal', 'nitipin', 'anak', 'sama', 'baby', 'sitter', 'karang', 'ngurusin', 'organisasi', 'masyarakat']"
"1,97455E+18",Sat Oct 04 22:09:23 +0000 2025,0,@txtdrbekasi jangan sampe parkiran akena jadi berbayar garaÂ² diambil alih oleh ormas bedebah ini..!,"1,9746E+18",,txtdrbekasi,in,,0,0,0,https://x.com/undefined/status/1974597744049443050,"1,68633E+18",,negative,jangan sampe parkiran akena jadi berbayar gara diambil alih oleh ormas bedebah ini,jangan sampe parkiran akena jadi berbayar gara diambil alih oleh organisasi masyarakat bedebah ini,jang sampe parkir akena jadi bayar gara ambil alih oleh organisasi masyarakat bedebah ini,jang sampe parkir akena jadi bayar gara ambil alih oleh organisasi masyarakat bedebah ini,sampe parkir akena bayar gara ambil alih organisasi masyarakat bedebah,"[11, 75, 1037, 125, 650, 441, 989, 3, 2, 2970]","['sampe', 'parkir', 'akena', 'bayar', 'gara', 'ambil', 'alih', 'organisasi', 'masyarakat', 'bedebah']"
"1,97455E+18",Sat Oct 04 21:58:48 +0000 2025,1,@txtdrbekasi Ormas mah piaraan pemerintah Bekasi der kalau gak percaya tanya aja sama walkot kita eiitsssss,"1,9746E+18",,txtdrbekasi,in,,0,0,0,https://x.com/undefined/status/1974595082461618457,290271844,,neutral,ormas mah piaraan pemerintah bekasi der kalau gak percaya tanya aja sama walkot kita eiitsssss,organisasi masyarakat mah piaraan pemerintah bekasi der kalau gak percaya tanya saja sama walkot kita eiitsssss,organisasi masyarakat mah piara erintah bekas der kalau gak caya tanya saja sama walkot kita eiitsssss,organisasi masyarakat mah piara erintah bekas der kalau gak caya tanya saja sama walkot kita eiitsssss,organisasi masyarakat piara bekas der kalau caya tanya sama walkot eiitsssss,"[3, 2, 1028, 81, 2971, 5, 402, 393, 4, 364, 2972]","['organisasi', 'masyarakat', 'piara', 'bekas', 'der', 'kalau', 'caya', 'tanya', 'sama', 'walkot', 'eiitsssss']"
"1,97455E+18",Sat Oct 04 21:57:44 +0000 2025,11,@anjengkocheng @txtdrbekasi Iyalah kan emng piaraanya wkwkwkkw Bekasi mah gak bakal lepas dri ormas bang Bukan rahasia umum Bekasi itu markas terbesar para ormas qkwkkwkw,"1,97459E+18",,anjengkocheng,in,,0,0,0,https://x.com/undefined/status/1974594813896056854,290271844,,positive,iyalah kan emng piaraanya wkwkwkkw bekasi mah gak bakal lepas dri ormas bang bukan rahasia umum bekasi itu markas terbesar para ormas qkwkkwkw,iyalah kan emng piaraanya wkwkwkkw bekasi mah gak bakal lepas dri organisasi masyarakat bang bukan rahasia umum bekasi itu markas terbesar para organisasi masyarakat qkwkkwkw,iya kan emng piaraa wkwkwkkw bekas mah gak bakal lepas dri organisasi masyarakat bang bukan rahasia umum bekas itu markas besar para organisasi masyarakat qkwkkwkw,iya kan emng piaraa wkwkwkkw bekas mah gak bakal lepas dri organisasi masyarakat bang bukan rahasia umum bekas itu markas besar para organisasi masyarakat qkwkkwkw,iya emng piaraa wkwkwkkw bekas bakal lepas dri organisasi masyarakat bukan rahasia umum bekas markas besar organisasi masyarakat qkwkkwkw,"[362, 1248, 2973, 1127, 81, 111, 749, 324, 3, 2, 12, 1325, 316, 81, 2974, 29, 3, 2, 2975]","['iya', 'emng', 'piaraa', 'wkwkwkkw', 'bekas', 'bakal', 'lepas', 'dri', 'organisasi', 'masyarakat', 'bukan', 'rahasia', 'umum', 'bekas', 'markas', 'besar', 'organisasi', 'masyarakat', 'qkwkkwkw']"
"1,9743E+18",Sat Oct 04 21:53:37 +0000 2025,0,@UmarHasibuan__ FPI dibubarkan itulah kenapa sekarang ormas dangdut yg berkuasa,"1,97459E+18",,UmarHasibuan__,in,,0,0,0,https://x.com/undefined/status/1974593777282216329,112672322,,negative,fpi dibubarkan itulah kenapa sekarang ormas dangdut yg berkuasa,fpi dibubarkan itulah kenapa sekarang organisasi masyarakat dangdut yang berkuasa,fpi bubar itu napa karang organisasi masyarakat dangdut yang kuasa,fpi bubar itu napa karang organisasi masyarakat dangdut yang kuasa,fpi bubar karang organisasi masyarakat dangdut kuasa,"[145, 59, 68, 3, 2, 1489, 144]","['fpi', 'bubar', 'karang', 'organisasi', 'masyarakat', 'dangdut', 'kuasa']"
"1,97459E+18",Sat Oct 04 21:30:58 +0000 2025,0,ga dibikinin gegara emang ga butuh. cuma lu ormas gede n bisa galang massa. makanya dibiarin. ntar kalo mau pemilu sowan lagi,"1,97459E+18",,,in,,0,0,0,https://x.com/undefined/status/1974588078317764657,"1,32261E+18",,negative,ga dibikinin gegara emang ga butuh cuma lu ormas gede n bisa galang massa makanya dibiarin ntar kalo mau pemilu sowan lagi,tidak dibikinin gegara emang tidak butuh cuma kamu organisasi masyarakat gede n bisa galang massa makanya dibiarin ntar kalau mau pemilu sowan lagi,tidak bikinin gegara emang tidak butuh cuma kamu organisasi masyarakat gede n bisa galang massa maka biarin ntar kalau mau milu sowan lagi,tidak bikinin gegara emang tidak butuh cuma kamu organisasi masyarakat gede n bisa galang massa maka biarin ntar kalau mau milu sowan lagi,bikinin gegara emang butuh cuma kamu organisasi masyarakat gede n galang massa biarin ntar kalau mau milu sowan,"[2976, 1568, 76, 238, 24, 34, 3, 2, 150, 334, 1534, 770, 1569, 817, 5, 17, 946, 1570]","['bikinin', 'gegara', 'emang', 'butuh', 'cuma', 'kamu', 'organisasi', 'masyarakat', 'gede', 'n', 'galang', 'massa', 'biarin', 'ntar', 'kalau', 'mau', 'milu', 'sowan']"
"1,97435E+18",Sat Oct 04 21:30:48 +0000 2025,1,@13_hadiana @tilehopper sebagai salah satu orang NU dari lahir gw termasuk yg paling capek ngeliat orang orang dari ormas sendiri otaknya jarang dipake bahkan gw yg termasuk genz money oriented malah selalu diceramahin ktnya terlalu ngejar dunia,"1,97459E+18",,13_hadiana,in,,0,1,0,https://x.com/undefined/status/1974588037503045926,"1,4457E+18",,negative,sebagai salah satu orang nu dari lahir gw termasuk yg paling capek ngeliat orang orang dari ormas sendiri otaknya jarang dipake bahkan gw yg termasuk genz money oriented malah selalu diceramahin ktnya terlalu ngejar dunia,sebagai salah satu orang nahdatul ulama dari lahir saya termasuk yang paling capek ngeliat orang orang dari organisasi masyarakat sendiri otaknya jarang dipake bahkan saya yang termasuk genz money oriented malah selalu diceramahin ktnya terlalu ngejar dunia,bagai salah satu orang nahdatul ulama dari lahir saya masuk yang paling capek ngeliat orang orang dari organisasi masyarakat ndiri otak jarang pake bahk saya yang masuk genz money oriented malah lalu ceramahin ktnya lalu ngejar dunia,bagai salah satu orang nahdatul ulama dari lahir saya masuk yang paling capek ngeliat orang orang dari organisasi masyarakat ndiri otak jarang pake bahk saya yang masuk genz money oriented malah lalu ceramahin ktnya lalu ngejar dunia,bagai salah satu orang nahdatul ulama lahir masuk paling capek ngeliat orang orang organisasi masyarakat otak jarang pake masuk genz money oriented malah lalu ceramahin ktnya lalu ngejar dunia,"[45, 73, 22, 7, 10, 6, 1571, 42, 44, 2977, 1274, 7, 7, 3, 2, 549, 1527, 33, 42, 2978, 961, 2979, 32, 28, 2980, 2981, 28, 960, 283]","['bagai', 'salah', 'satu', 'orang', 'nahdatul', 'ulama', 'lahir', 'masuk', 'paling', 'capek', 'ngeliat', 'orang', 'orang', 'organisasi', 'masyarakat', 'otak', 'jarang', 'pake', 'masuk', 'genz', 'money', 'oriented', 'malah', 'lalu', 'ceramahin', 'ktnya', 'lalu', 'ngejar', 'dunia']"
"1,97455E+18",Sat Oct 04 21:19:48 +0000 2025,6,@txtdrbekasi Kota sejuta ormas pada demen bgt melihara beginian dah. Di mobil ada foto &amp; nama pejabatnya tuh pada kenal kan?,"1,97459E+18",,txtdrbekasi,in,,0,0,0,https://x.com/undefined/status/1974585269438538191,"1,75273E+18",,negative,kota sejuta ormas pada demen bgt melihara beginian dah di mobil ada foto amp nama pejabatnya tuh pada kenal kan,kota sejuta organisasi masyarakat pada demen banget melihara beginian dah di mobil ada foto sampe nama pejabatnya tuh pada kenal kan,kota juta organisasi masyarakat pada demen banget lihara begini dah di mobil ada foto sampe nama jabat tuh pada kenal kan,kota juta organisasi masyarakat pada demen banget lihara begini dah di mobil ada foto sampe nama jabat tuh pada kenal kan,kota juta organisasi masyarakat demen lihara begini mobil foto sampe nama jabat kenal,"[87, 644, 3, 2, 2982, 2983, 172, 348, 767, 11, 57, 64, 448]","['kota', 'juta', 'organisasi', 'masyarakat', 'demen', 'lihara', 'begini', 'mobil', 'foto', 'sampe', 'nama', 'jabat', 'kenal']"
"1,97458E+18",Sat Oct 04 21:18:17 +0000 2025,0,Sok sokan aktivis gaul sama circle anak ormas aslinya pengangguran,"1,97458E+18",,,in,,0,0,0,https://x.com/undefined/status/1974584886918042092,421684758,,negative,sok sokan aktivis gaul sama circle anak ormas aslinya pengangguran,sok sokan aktivis gaul sama circle anak organisasi masyarakat aslinya pengangguran,sok sok aktivis gaul sama circle anak organisasi masyarakat asli anggur,sok sok aktivis gaul sama circle anak organisasi masyarakat asli anggur,sok sok aktivis gaul sama circle anak organisasi masyarakat asli anggur,"[176, 176, 638, 1136, 4, 2984, 58, 3, 2, 312, 692]","['sok', 'sok', 'aktivis', 'gaul', 'sama', 'circle', 'anak', 'organisasi', 'masyarakat', 'asli', 'anggur']"
"1,97458E+18",Sat Oct 04 21:12:56 +0000 2025,0,ormas nih emg hama,"1,97458E+18",,,in,,0,0,0,https://x.com/undefined/status/1974583538810024216,"1,43378E+18",,negative,ormas nih emg hama,organisasi masyarakat nih memang hama,organisasi masyarakat nih ang hama,organisasi masyarakat nih ang hama,organisasi masyarakat hama,"[3, 2, 1501]","['organisasi', 'masyarakat', 'hama']"
"1,97458E+18",Sat Oct 04 21:09:41 +0000 2025,0,[4.] Beliau juga menawarkan solusi operasional yang bertujuan untuk meningkatkan pengawasan dan menekan risiko: membentuk Komite MBG di daerah yang melibatkan sekolah penyuluh kesehatan orang tua ahli gizi bahkan ormas,"1,97458E+18",,blueholic_jpg,in,,0,1,0,https://x.com/undefined/status/1974582722594234612,"1,67077E+18",,neutral,beliau juga menawarkan solusi operasional yang bertujuan untuk meningkatkan pengawasan dan menekan risiko membentuk komite mbg di daerah yang melibatkan sekolah penyuluh kesehatan orang tua ahli gizi bahkan ormas,beliau juga menawarkan solusi operasional yang bertujuan untuk meningkatkan pengawasan dan menekan risiko membentuk komite mbg di daerah yang melibatkan sekolah penyuluh kesehatan orang tua ahli gizi bahkan organisasi masyarakat,beliau juga awar solusi operasional yang tuju untuk ingkat awas dan ekan risiko bentuk komite mbg di daerah yang libat kolah uluh sehat orang tua ahli gizi bahk organisasi masyarakat,beliau juga awar solusi operasional yang tuju untuk ingkat awas dan ekan risiko bentuk komite mbg di daerah yang libat kolah uluh sehat orang tua ahli gizi bahk organisasi masyarakat,beliau awar solusi operasional tuju ingkat awas ekan risiko bentuk komite makan bergiji gratis daerah libat kolah uluh sehat orang tua ahli gizi organisasi masyarakat,"[308, 2985, 1047, 2986, 225, 403, 357, 1572, 1486, 1573, 1574, 92, 276, 190, 43, 265, 211, 2987, 1048, 7, 590, 1516, 1006, 3, 2]","['beliau', 'awar', 'solusi', 'operasional', 'tuju', 'ingkat', 'awas', 'ekan', 'risiko', 'bentuk', 'komite', 'makan', 'bergiji', 'gratis', 'daerah', 'libat', 'kolah', 'uluh', 'sehat', 'orang', 'tua', 'ahli', 'gizi', 'organisasi', 'masyarakat']"
"1,97446E+18",Sat Oct 04 13:01:31 +0000 2025,4,Ormas abis dpt citra bagus di rezim sebelumnya dpt citra toleran dll sekarang kaya mau speedrun jd rusakin citra sendiri lwt kelakuan orang2nya Ada apakah? Kalo orang jd benci ormasnya doang sih fine aja cuma byk dr orang yg kritisin ni ormas malah satu agama yg kena,"1,97446E+18",,,in,,0,0,1,https://x.com/undefined/status/1974459869798465857,"1,32405E+18",,negative,ormas abis dpt citra bagus di rezim sebelumnya dpt citra toleran dll sekarang kaya mau speedrun jd rusakin citra sendiri lwt kelakuan orangnya ada apakah kalo orang jd benci ormasnya doang sih fine aja cuma byk dr orang yg kritisin ni ormas malah satu agama yg kena,organisasi masyarakat abis dpt citra bagus di rezim sebelumnya dpt citra toleran dll sekarang kaya mau speedrun jd rusakin citra sendiri lwt kelakuan orangnya ada apakah kalau orang jd benci ormasnya doang sih fine saja cuma byk dari orang yang kritisin ni organisasi masyarakat malah satu agama yang kena,organisasi masyarakat abis dpt citra bagus di rezim belum dpt citra toler dll karang kaya mau speedrun jd rusakin citra ndiri lwt laku orang ada apakah kalau orang jd benci ormas doang sih fine saja cuma byk dari orang yang kritisin ni organisasi masyarakat malah satu agama yang kena,organisasi masyarakat abis dpt citra bagus di rezim belum dpt citra toler dll karang kaya mau speedrun jd rusakin citra ndiri lwt laku orang ada apakah kalau orang jd benci ormas doang sih fine saja cuma byk dari orang yang kritisin ni organisasi masyarakat malah satu agama yang kena,organisasi masyarakat abis dpt citra bagus rezim dpt citra toler karang kaya mau speedrun rusakin citra lwt laku orang kalau orang benci ormas doang fine cuma byk orang kritisin ni organisasi masyarakat malah satu agama kena,"[3, 2, 404, 548, 771, 270, 447, 548, 771, 1049, 68, 25, 17, 2988, 2989, 771, 2990, 50, 7, 5, 7, 254, 253, 269, 2991, 24, 682, 7, 2992, 493, 3, 2, 32, 22, 9, 149]","['organisasi', 'masyarakat', 'abis', 'dpt', 'citra', 'bagus', 'rezim', 'dpt', 'citra', 'toler', 'karang', 'kaya', 'mau', 'speedrun', 'rusakin', 'citra', 'lwt', 'laku', 'orang', 'kalau', 'orang', 'benci', 'ormas', 'doang', 'fine', 'cuma', 'byk', 'orang', 'kritisin', 'ni', 'organisasi', 'masyarakat', 'malah', 'satu', 'agama', 'kena']"
"1,97446E+18",Sat Oct 04 12:54:30 +0000 2025,0,Otw jati undangan Rapat Ormas Kudus BismillahBerkahAlhamdulillah,"1,97446E+18",,,in,,0,0,0,https://x.com/undefined/status/1974458103988121961,"1,70178E+18",,positive,otw jati undangan rapat ormas kudus bismillahberkahalhamdulillah,otw jati undangan rapat organisasi masyarakat kudus bismillahberkahalhamdulillah,otw jati undang rapat organisasi masyarakat kudus bismillahberkahalhamdulil,otw jati undang rapat organisasi masyarakat kudus bismillahberkahalhamdulil,otw jati undang rapat organisasi masyarakat kudus bismillahberkahalhamdulil,"[2993, 580, 394, 1495, 3, 2, 2994, 1511]","['otw', 'jati', 'undang', 'rapat', 'organisasi', 'masyarakat', 'kudus', 'bismillahberkahalhamdulil']"
"1,97429E+18",Sat Oct 04 12:51:47 +0000 2025,0,@txtdrimedia Berlaku utk ormas tertentu saja bukan? Bukan utk semuanya? Macem2 aja gagasannya.,"1,97446E+18",,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1974457421734293853,"1,49037E+18",,negative,berlaku utk ormas tertentu saja bukan bukan utk semuanya macem aja gagasannya,berlaku utk organisasi masyarakat tertentu saja bukan bukan utk semuanya macem saja gagasannya,laku utk organisasi masyarakat tentu saja bukan bukan utk mua macem saja gagas,laku utk organisasi masyarakat tentu saja bukan bukan utk mua macem saja gagas,laku organisasi masyarakat bukan bukan mua macem gagas,"[50, 3, 2, 12, 12, 512, 2995, 2996]","['laku', 'organisasi', 'masyarakat', 'bukan', 'bukan', 'mua', 'macem', 'gagas']"
"1,97445E+18",Sat Oct 04 12:49:50 +0000 2025,0,@ainunnajib Twitter cocok untuk orang beriman konoha. Khas. Kalau ada common enemy kompaknya bukan main. Kalau sudah kehabisan common enemy kiri kanan mulai dimusuhi. Konteks disini orang beriman secara umum baik ormas partai ataupun gerombolan berjilid jilid,"1,97446E+18",,ainunnajib,in,,0,0,0,https://x.com/undefined/status/1974456931311083719,"1,77581E+18",,negative,twitter cocok untuk orang beriman konoha khas kalau ada common enemy kompaknya bukan main kalau sudah kehabisan common enemy kiri kanan mulai dimusuhi konteks disini orang beriman secara umum baik ormas partai ataupun gerombolan berjilid jilid,twitter cocok untuk orang beriman konoha khas kalau ada common enemy kompaknya bukan main kalau sudah kehabisan common enemy kiri kanan mulai dimusuhi konteks disini orang beriman secara umum baik organisasi masyarakat partai ataupun gerombolan berjilid jilid,twitter cocok untuk orang iman konoha khas kalau ada common enemy kompak bukan main kalau sudah habis common enemy kiri kanan mulai musuh konteks sini orang iman cara umum baik organisasi masyarakat partai atau gerombol jilid jilid,twitter cocok untuk orang iman konoha khas kalau ada common enemy kompak bukan main kalau sudah habis common enemy kiri kanan mulai musuh konteks sini orang iman cara umum baik organisasi masyarakat partai atau gerombol jilid jilid,twitter cocok orang iman konoha khas kalau common enemy kompak bukan main kalau habis common enemy kiri kanan mulai musuh konteks sini orang iman cara umum baik organisasi masyarakat partai gerombol jilid jilid,"[2997, 929, 7, 772, 1575, 1029, 5, 1576, 1577, 2998, 12, 129, 5, 353, 1576, 1577, 1357, 2999, 219, 1578, 1050, 137, 7, 772, 155, 316, 116, 3, 2, 56, 483, 917, 917]","['twitter', 'cocok', 'orang', 'iman', 'konoha', 'khas', 'kalau', 'common', 'enemy', 'kompak', 'bukan', 'main', 'kalau', 'habis', 'common', 'enemy', 'kiri', 'kanan', 'mulai', 'musuh', 'konteks', 'sini', 'orang', 'iman', 'cara', 'umum', 'baik', 'organisasi', 'masyarakat', 'partai', 'gerombol', 'jilid', 'jilid']"
"1,97445E+18",Sat Oct 04 12:38:49 +0000 2025,0,Serem banget pacarku kalau marah bawa-bawa ormas ,"1,97445E+18",,,in,,0,0,0,https://x.com/undefined/status/1974454156602826933,"1,92006E+18",,negative,serem banget pacarku kalau marah bawa bawa ormas,serem banget pacarku kalau marah bawa bawa organisasi masyarakat,rem banget pacar kalau marah bawa bawa organisasi masyarakat,rem banget pacar kalau marah bawa bawa organisasi masyarakat,rem pacar kalau marah bawa bawa organisasi masyarakat,"[1549, 1579, 5, 3000, 183, 183, 3, 2]","['rem', 'pacar', 'kalau', 'marah', 'bawa', 'bawa', 'organisasi', 'masyarakat']"
"1,97445E+18",Sat Oct 04 12:34:01 +0000 2025,0,@bleumingblue Sampe digrebek ormas.,"1,97445E+18",,bleumingblue,in,,0,0,0,https://x.com/undefined/status/1974452948735566097,"1,96524E+18",,negative,sampe digrebek ormas,sampe digrebek organisasi masyarakat,sampe grebek organisasi masyarakat,sampe grebek organisasi masyarakat,sampe grebek organisasi masyarakat,"[11, 3001, 3, 2]","['sampe', 'grebek', 'organisasi', 'masyarakat']"
